applicant_id,age,years_employed,num_dependents,education_level,marital_status,annual_income,monthly_income,other_income,total_debt,monthly_debt_payment,num_open_loans,loan_amount,loan_purpose,credit_limit,credit_used,num_credit_lines,credit_age_years,num_late_payments,num_missed_payments,num_credit_inquiries,num_bankruptcies,num_collections,debt_to_income,monthly_payment_ratio,loan_to_income,debt_per_loan,credit_utilization,available_credit,credit_per_line,payment_history_score,missed_to_late_ratio,total_derogatory,total_income,income_per_dependent,income_stability,financial_maturity,employment_ratio,credit_age_income,net_worth_proxy,debt_coverage_ratio,creditworthy,credit_score,risk_tier
APL00079,53,0.3,0,High School,Divorced,37744.46,3145.37,24.32,18731.72,222.5,2,7603.92,Car,18619.62,10538.88,2,13.0,3,0,2,0,0,0.496277,0.070739,0.201458,6243.91,0.566009,8080.74,5269.44,0.25,0.0,4.0,38036.3,38036.3,3.1616,106,0.008108,137.0021,19012.74,14.1365,0,695,Fair
APL00080,68,9.4,0,High School,Widowed,58925.64,4910.47,894.07,1197.19,31.35,0,9717.9,Home,13235.82,6016.97,13,8.7,1,0,2,0,0,0.020317,0.006384,0.164918,1197.19,0.454597,7218.85,462.84,0.5,0.0,2.0,69654.48,69654.48,103.2501,884,0.180769,95.5612,57728.45,156.6338,1,737,Good
APL00081,66,5.7,2,Bachelor,Divorced,37086.45,3090.54,623.64,25460.59,633.29,0,23523.56,Car,6845.08,3070.54,6,22.4,0,2,1,0,0,0.68652,0.204912,0.63429,25460.59,0.448576,3774.54,511.76,0.2,2.0,4.5,44570.13,14856.71,59.9699,396,0.114,235.6712,11625.86,4.8801,0,676,Fair
APL00082,56,3.3,0,None,Married,33629.63,2802.47,609.22,8464.28,167.88,3,13148.84,Education,3514.19,2162.92,13,23.9,0,0,0,0,0,0.251691,0.059904,0.39099,2116.07,0.615482,1351.27,166.38,1.0,0.0,0.0,40940.27,40940.27,34.3965,728,0.0825,249.1143,25165.35,16.6933,1,723,Good
APL00083,66,11.4,0,High School,Single,31745.47,2645.46,536.89,12757.98,344.53,2,9731.87,Business,9965.93,2025.68,10,1.0,0,0,5,0,0,0.401883,0.130234,0.306559,4252.66,0.203261,7940.25,202.57,1.0,0.0,2.5,38188.15,38188.15,118.1671,660,0.228,10.3655,18987.49,7.6785,1,709,Good
APL00084,20,4.4,0,Bachelor,Married,59515.73,4959.64,324.51,31335.75,483.29,6,32732.42,Business,7082.11,700.14,12,19.5,0,0,0,0,0,0.526512,0.097445,0.549979,4476.54,0.09886,6381.97,58.34,1.0,0.0,0.0,63409.85,63409.85,48.3737,240,1.1,214.3832,28179.98,10.2622,1,733,Good
APL00085,60,1.9,1,Bachelor,Single,38535.16,3211.26,133.3,46606.63,1175.33,3,36345.61,Education,3138.71,978.09,5,22.5,2,1,0,0,0,1.209457,0.366003,0.94318,11651.66,0.311622,2160.62,195.62,0.2,0.333333,4.0,40134.76,20067.38,20.0628,300,0.043182,237.5854,-8071.47,2.7322,0,678,Fair
APL00086,37,12.3,1,Bachelor,Single,33546.42,2795.54,837.25,11106.42,336.02,3,56928.78,Business,11768.16,837.09,13,22.8,1,0,0,0,0,0.331076,0.120199,1.697015,2776.6,0.071132,10931.07,64.39,0.5,0.0,1.0,43593.42,21796.71,128.1748,481,0.585714,237.5923,22440.0,8.3196,1,732,Good
APL00087,36,0.7,2,None,Married,48419.44,4034.95,4.3,9455.85,146.83,6,28014.95,Car,12493.5,1343.58,13,2.9,1,0,1,0,1,0.19529,0.03639,0.578589,1350.84,0.107542,11149.92,103.35,0.5,0.0,3.0,48471.04,16157.01,7.5514,468,0.035,31.2843,38963.59,27.4804,1,707,Good
APL00088,58,13.3,4,High School,Single,33623.18,2801.93,1580.7,7183.66,272.38,1,34596.65,Medical,22409.58,6222.58,4,13.3,2,0,2,2,0,0.213652,0.097212,1.028952,3591.83,0.277675,16187.0,1555.64,0.333333,0.0,9.0,52591.58,10518.32,138.6259,232,0.316667,138.6259,26439.52,10.2868,0,648,Poor
APL00089,45,5.6,0,High School,Single,54227.51,4518.96,154.5,17444.23,491.58,7,11627.7,Business,9795.41,2127.94,3,20.0,1,2,1,0,0,0.321686,0.108782,0.214424,2180.53,0.217238,7667.47,709.31,0.166667,1.0,5.5,56081.51,56081.51,61.0454,135,0.193103,218.0192,36783.28,9.1927,1,712,Good
APL00090,53,2.8,4,Bachelor,Married,74464.73,6205.39,14.81,10711.56,190.22,5,42147.9,Home,19454.19,4514.62,8,20.5,4,0,1,0,1,0.143847,0.030654,0.566012,1785.26,0.232064,14939.57,564.33,0.2,0.0,6.0,74642.45,14928.49,31.4107,424,0.075676,229.9709,63753.17,32.6222,1,707,Good
APL00091,63,8.0,0,High School,Single,110351.39,9195.95,67.47,6408.71,212.47,2,55178.05,Home,16909.47,4491.66,3,2.5,0,2,2,0,0,0.058075,0.023105,0.500021,2136.24,0.26563,12417.81,1497.22,0.2,2.0,5.0,111161.03,111161.03,92.8915,189,0.170213,29.0286,103942.68,43.2812,1,736,Good
APL00092,71,16.0,0,High School,Single,40217.36,3351.45,151.7,9646.44,277.78,3,30251.7,Medical,983.91,258.66,12,19.2,1,0,0,0,0,0.239858,0.082884,0.752205,2411.61,0.26289,725.25,21.55,0.5,0.0,1.0,42037.76,42037.76,169.6333,852,0.290909,203.5599,30570.92,12.0651,1,728,Good
APL00093,47,8.1,0,High School,Divorced,16725.39,1393.78,9.84,2188.25,37.55,1,24116.5,Education,12986.42,7080.73,2,22.9,1,1,2,0,0,0.130834,0.026941,1.44191,1094.12,0.545241,5905.69,3540.36,0.25,0.5,4.0,16843.47,16843.47,78.7704,94,0.26129,222.6966,14537.14,37.118,0,698,Fair
APL00094,39,5.8,1,High School,Married,15835.85,1319.65,22.54,10461.85,152.08,3,16135.06,Home,16194.27,3088.58,14,12.1,0,0,2,0,0,0.660643,0.115243,1.018894,2615.46,0.190721,13105.69,220.61,1.0,0.0,1.0,16106.33,8053.16,56.0865,546,0.252174,117.0081,5374.0,8.6773,0,696,Fair
APL00095,59,2.8,1,Master,Married,46623.61,3885.3,410.09,6138.81,232.19,5,17284.56,Home,14855.45,8970.97,14,6.1,2,2,1,0,1,0.131667,0.059761,0.370725,1023.14,0.603884,5884.48,640.78,0.142857,0.666667,8.0,51544.69,25772.34,30.0997,826,0.065116,65.5743,40484.8,16.7333,0,666,Fair
APL00096,62,9.8,0,Bachelor,Single,42007.08,3500.59,938.29,4187.55,124.52,1,13667.98,Medical,18226.87,7620.13,2,19.2,6,0,0,0,1,0.099687,0.035571,0.325373,2093.78,0.418071,10606.74,3810.06,0.142857,0.0,7.5,53266.56,53266.56,104.327,124,0.213043,204.3959,37819.53,28.1127,0,685,Fair
APL00097,54,11.1,4,High School,Single,78167.74,6513.98,179.33,23055.01,457.59,2,25553.59,Personal,10932.37,3901.17,2,8.4,0,1,0,0,0,0.294943,0.070247,0.326907,7685.0,0.356846,7031.2,1950.58,0.333333,1.0,2.0,80319.7,16063.94,125.0595,108,0.292105,94.6397,55112.73,14.2354,1,715,Good
APL00098,51,0.4,3,Master,Married,48266.57,4022.21,4.55,13967.19,309.08,5,15605.22,Education,10336.03,3114.06,6,8.5,1,0,2,0,0,0.289376,0.076843,0.323313,2327.87,0.301282,7221.97,519.01,0.5,0.0,2.0,48321.17,12080.29,4.3138,306,0.011429,91.6684,34299.38,13.0135,0,702,Good
APL00099,63,17.6,0,High School,Single,43617.92,3634.83,137.11,9920.73,370.74,3,7128.71,Education,22026.91,9924.92,8,19.2,5,0,1,0,0,0.227446,0.101997,0.163435,2480.18,0.450582,12101.99,1240.61,0.166667,0.0,5.5,45263.24,45263.24,188.0251,504,0.374468,205.1183,33697.19,9.8043,0,702,Good
APL00100,47,1.6,0,None,Single,68742.92,5728.58,182.79,13572.62,474.03,2,12240.52,Business,5552.65,2642.84,5,16.0,2,1,0,0,0,0.19744,0.082748,0.178062,4524.21,0.47596,2909.81,528.57,0.2,0.333333,4.0,70936.4,70936.4,17.821,235,0.051613,178.2103,55170.3,12.0848,1,722,Good
APL00101,49,0.1,2,PhD,Divorced,134828.78,11235.73,488.2,51078.0,711.29,2,21785.52,Home,9087.75,1769.87,13,1.8,2,0,0,0,0,0.378836,0.063306,0.161579,17026.0,0.194753,7317.88,136.14,0.333333,0.0,2.0,140687.18,46895.73,1.1812,637,0.00303,21.2612,83750.78,15.7963,1,742,Good
APL00102,29,2.0,3,High School,Married,36400.32,3033.36,1697.94,8884.48,203.3,7,38182.09,Business,16510.21,3410.02,9,20.2,3,3,2,0,1,0.244077,0.067021,1.048949,1110.56,0.20654,13100.19,378.89,0.1,0.75,11.5,56775.6,14193.9,21.0047,261,0.153846,212.1477,27515.84,14.9206,0,663,Fair
APL00103,48,2.8,3,High School,Married,96324.06,8027.0,353.7,8456.28,163.25,0,20686.25,Home,18791.55,8116.5,9,2.1,1,1,1,0,1,0.08779,0.020338,0.214757,8456.28,0.431923,10675.05,901.83,0.25,0.5,5.0,100568.46,25142.12,32.1314,432,0.0875,24.0985,87867.78,49.17,1,712,Good
APL00104,29,9.6,2,Master,Divorced,75249.89,6270.82,113.44,6109.84,210.49,0,37748.59,Personal,18291.87,3344.33,3,5.3,1,0,0,0,0,0.081194,0.033567,0.501643,6109.84,0.182831,14947.54,1114.78,0.5,0.0,1.0,76611.17,25537.06,107.7944,87,0.738462,59.5115,69140.05,29.7915,1,729,Good
APL00105,62,3.3,0,Bachelor,Married,101511.22,8459.27,114.63,4539.5,113.57,3,16968.27,Medical,16171.97,2179.44,12,10.9,1,0,2,0,0,0.044719,0.013426,0.167157,1134.88,0.134767,13992.53,181.62,0.5,0.0,2.0,102886.78,102886.78,38.0422,744,0.071739,125.6545,96971.72,74.4851,1,754,Excellent
APL00106,54,0.5,0,High School,Single,55050.59,4587.55,854.61,7523.06,203.29,6,14527.1,Business,7157.82,2873.35,12,20.8,1,0,1,0,0,0.136657,0.044313,0.263886,1074.72,0.401428,4284.47,239.45,0.5,0.0,1.5,65305.91,65305.91,5.458,648,0.013158,227.0533,47527.53,22.5665,1,731,Good
APL00107,59,6.3,0,Bachelor,Divorced,83029.88,6919.16,470.71,21322.28,735.62,7,11393.04,Education,18641.95,4182.4,11,19.3,2,1,1,0,1,0.256802,0.106316,0.137216,2665.28,0.224354,14459.55,380.22,0.2,0.333333,6.0,88678.4,88678.4,71.3599,649,0.146512,218.6105,61707.6,9.4059,1,715,Good
APL00108,41,10.6,1,High School,Married,26525.91,2210.49,1078.33,8385.23,189.42,3,15695.22,Education,12816.92,5104.41,5,10.0,1,2,0,0,1,0.316115,0.085691,0.591694,2096.31,0.398256,7712.51,1020.88,0.166667,1.0,6.5,39465.87,19732.93,107.9707,205,0.424,101.8591,18140.68,11.6698,0,681,Fair
APL00109,72,7.5,0,High School,Married,65401.85,5450.15,382.29,55423.44,1342.26,3,12720.04,Personal,11809.55,2147.56,13,15.1,2,0,2,0,0,0.847429,0.246279,0.194491,13855.86,0.181849,9661.99,165.2,0.333333,0.0,3.0,69989.33,69989.33,83.1624,936,0.133929,167.4336,9978.41,4.0604,1,709,Good
APL00110,48,4.4,0,High School,Divorced,32727.08,2727.26,9.84,21915.61,385.23,6,15580.45,Business,29968.3,4775.17,8,13.3,3,0,1,0,0,0.669648,0.141252,0.476072,3130.8,0.159341,25193.13,596.9,0.25,0.0,3.5,32845.16,32845.16,45.7424,384,0.1375,138.2666,10811.47,7.0796,0,696,Fair
APL00111,45,3.3,1,High School,Widowed,26162.95,2180.25,309.63,19233.86,298.54,4,27262.09,Home,20729.93,2708.67,10,22.0,3,0,0,0,0,0.735156,0.136929,1.042011,3846.77,0.130665,18021.26,270.87,0.25,0.0,3.0,29878.51,14939.26,33.5681,450,0.113793,223.787,6929.09,7.303,0,692,Fair
APL00112,55,15.4,2,PhD,Single,94723.43,7893.62,484.5,14954.82,242.22,3,40541.85,Home,10303.35,1762.23,12,2.5,1,2,0,0,2,0.157879,0.030686,0.428002,3738.7,0.171035,8541.12,146.85,0.166667,1.0,8.0,100537.43,33512.48,176.4644,660,0.394872,28.6468,79768.61,32.5886,0,700,Good
APL00113,41,2.4,0,Bachelor,Married,81736.09,6811.34,644.93,32930.75,440.94,7,48444.67,Home,532.8,356.33,3,2.7,0,0,1,0,1,0.402891,0.064736,0.592696,4116.34,0.668788,176.47,118.78,1.0,0.0,2.0,89475.25,89475.25,27.147,123,0.096,30.5404,48805.34,15.4473,1,711,Good
APL00114,60,0.2,4,Master,Married,37283.45,3106.95,936.72,5570.87,144.1,7,8698.89,Business,6557.51,3412.99,12,7.6,2,0,1,0,1,0.149419,0.04638,0.233318,696.36,0.52047,3144.52,284.42,0.333333,0.0,4.0,48524.09,9704.82,2.1053,720,0.004545,80.0001,31712.58,21.5611,0,691,Fair
APL00115,45,7.2,1,Master,Divorced,123998.07,10333.17,88.62,9596.6,227.94,1,21144.56,Personal,14179.31,7434.39,2,23.6,2,0,1,0,1,0.077393,0.022059,0.170523,4798.3,0.524313,6744.92,3717.19,0.333333,0.0,4.0,125061.51,62530.76,84.4418,90,0.248276,276.7815,114401.47,45.3329,1,735,Good
APL00116,55,14.7,1,Master,Married,45924.31,3827.03,651.94,21236.04,471.13,2,101609.75,Business,9867.53,4961.07,6,10.5,2,1,2,0,0,0.462414,0.123106,2.212548,7078.68,0.502767,4906.46,826.84,0.2,0.333333,5.0,53747.59,26873.8,157.8011,330,0.376923,112.7151,24688.27,8.1231,0,680,Fair
APL00117,50,0.5,0,High School,Married,68283.11,5690.26,216.27,2942.7,58.26,3,24438.81,Home,16420.73,3099.35,2,19.5,2,0,1,0,1,0.043096,0.010239,0.357904,735.68,0.188746,13321.38,1549.67,0.333333,0.0,4.0,70878.35,70878.35,5.5657,100,0.014706,217.0629,65340.41,97.6701,1,725,Good
APL00118,21,5.3,2,Bachelor,Married,28621.41,2385.12,642.23,3834.04,140.39,0,17804.4,Medical,13705.32,6304.05,7,9.2,1,1,3,1,1,0.133957,0.058861,0.622066,3834.04,0.459971,7401.27,900.58,0.25,0.5,9.0,36328.17,12109.39,54.3883,147,1.06,94.4099,24787.37,16.9892,0,653,Fair
APL00119,25,19.4,2,Bachelor,Married,38955.92,3246.33,424.97,1763.71,39.32,2,13921.94,Business,16262.95,5269.51,7,14.1,2,1,1,0,0,0.045275,0.012112,0.357377,587.9,0.324019,10993.44,752.79,0.2,0.333333,4.5,44055.56,14685.19,205.0621,175,2.155556,149.04,37192.21,82.5618,1,705,Good
APL00120,46,0.1,0,High School,Divorced,52132.4,4344.37,17.26,8825.97,92.55,6,15340.41,Car,4317.62,654.05,7,5.9,1,0,2,1,0,0.169299,0.021303,0.294259,1260.85,0.151484,3663.57,93.44,0.5,0.0,5.0,52339.52,52339.52,1.0862,322,0.003333,64.0832,43306.43,46.9408,1,709,Good
APL00121,63,12.2,2,Master,Divorced,28460.6,2371.72,21.58,4942.12,112.09,2,9612.7,Business,22030.63,1272.41,11,21.4,1,0,2,1,0,0.173648,0.047261,0.337755,1647.37,0.057756,20758.22,115.67,0.5,0.0,5.0,28719.56,9573.19,125.127,693,0.259574,219.4851,23518.48,21.1591,0,699,Fair
APL00122,59,9.9,1,Master,Married,45047.94,3754.0,322.57,33328.32,1257.58,7,13566.29,Home,5767.92,608.79,7,18.5,1,0,0,0,0,0.739841,0.334997,0.301152,4166.04,0.105548,5159.13,86.97,0.5,0.0,1.0,48918.78,24459.39,106.0835,413,0.230233,198.2368,11719.62,2.9851,1,720,Good
APL00123,23,3.9,0,Bachelor,Married,83600.48,6966.71,118.03,11060.12,320.18,6,14280.39,Business,12487.04,3705.37,13,10.6,2,0,1,0,1,0.132297,0.045959,0.170817,1580.02,0.296737,8781.67,285.03,0.333333,0.0,4.0,85016.84,85016.84,44.2019,299,0.557143,120.1385,72540.36,21.7587,1,729,Good
APL00124,63,6.8,0,Bachelor,Married,112620.41,9385.03,273.54,24893.97,801.76,1,18856.04,Business,19677.84,6926.47,6,6.2,0,0,0,0,1,0.221043,0.08543,0.16743,12446.98,0.351993,12751.37,1154.41,1.0,0.0,1.5,115902.89,115902.89,79.0962,378,0.144681,72.1171,87726.44,11.7055,1,745,Good
APL00125,57,14.7,2,High School,Married,71214.75,5934.56,402.88,19988.87,355.03,5,13635.34,Medical,12146.79,3552.95,12,1.2,1,0,0,0,0,0.280684,0.059824,0.191468,3331.48,0.292501,8593.84,296.08,0.5,0.0,1.0,76049.31,25349.77,164.25,684,0.358537,13.4082,51225.88,16.7157,1,723,Good
APL00126,73,5.7,2,Bachelor,Married,37738.46,3144.87,214.04,52002.7,1192.49,3,49924.03,Personal,23429.66,3630.17,11,21.8,2,0,1,0,1,1.377976,0.379186,1.322895,13000.68,0.154939,19799.49,330.02,0.333333,0.0,4.0,40306.94,13435.65,60.0692,803,0.1,229.7385,-14264.24,2.6372,0,662,Fair
APL00127,74,2.3,2,None,Widowed,69122.05,5760.17,71.66,18752.1,352.92,4,14427.32,Education,11768.24,4238.68,5,15.5,2,0,2,1,0,0.27129,0.061269,0.208722,3750.42,0.36018,7529.56,847.74,0.333333,0.0,6.0,69981.97,23327.32,25.6304,370,0.039655,172.7265,50369.95,16.3215,0,690,Fair
APL00128,74,7.8,1,High School,Married,92083.56,7673.63,671.91,10284.8,176.73,7,15113.07,Business,11427.44,3004.03,10,8.4,1,0,1,0,0,0.11169,0.023031,0.164123,1285.6,0.262879,8423.41,300.4,0.5,0.0,1.5,100146.48,50073.24,89.1576,740,0.134483,96.0159,81798.76,43.4201,1,755,Excellent
APL00129,66,15.3,1,Bachelor,Married,16115.86,1342.99,353.77,7809.18,151.25,7,40269.7,Business,10879.82,4348.06,1,7.5,2,0,3,0,0,0.484565,0.112622,2.498762,976.15,0.399644,6531.76,4348.06,0.333333,0.0,3.5,20361.1,10180.55,148.2206,66,0.306,72.6572,8306.68,8.8793,0,670,Fair
APL00130,32,5.1,0,High School,Single,42571.96,3547.66,751.8,3828.83,82.89,4,44431.3,Education,2084.83,780.27,2,5.4,1,0,2,0,2,0.089938,0.023365,1.043675,765.77,0.374261,1304.56,390.13,0.5,0.0,5.0,51593.56,51593.56,54.3608,64,0.31875,57.5585,38743.13,42.7996,0,689,Fair
APL00131,52,9.4,0,Master,Married,18427.09,1535.59,359.53,17584.15,278.63,2,5174.55,Business,12026.58,2601.79,11,12.4,3,0,0,0,0,0.954255,0.181448,0.280812,5861.38,0.216337,9424.79,236.53,0.25,0.0,3.0,22741.45,22741.45,92.3233,572,0.261111,121.7882,842.94,5.5112,0,673,Fair
APL00132,53,5.1,2,High School,Married,39135.52,3261.29,28.12,7925.72,193.98,5,42542.83,Home,10230.88,3420.01,1,14.3,0,0,1,0,0,0.20252,0.05948,1.087064,1320.95,0.334283,6810.87,3420.01,1.0,0.0,0.5,39472.96,13157.65,53.9315,53,0.137838,151.2198,31209.8,16.8125,1,719,Good
APL00133,70,16.1,2,PhD,Married,94258.25,7854.85,987.03,11238.15,389.0,5,15847.33,Education,13664.89,4428.94,2,13.8,0,0,2,0,1,0.119227,0.049524,0.168127,1873.02,0.324111,9235.95,2214.47,1.0,0.0,2.5,106102.61,35367.54,184.4062,140,0.298148,158.0625,83020.1,20.1924,1,737,Good
APL00134,50,15.0,1,Bachelor,Divorced,22082.73,1840.23,464.21,39658.59,1000.76,5,22764.1,Home,10161.59,1645.01,14,11.6,2,0,1,0,0,1.79591,0.543823,1.030855,6609.76,0.161885,8516.58,117.5,0.333333,0.0,2.5,27653.25,13826.62,150.0389,700,0.441176,116.0301,-17575.86,1.8388,0,657,Fair
APL00135,58,2.0,0,High School,Single,35090.28,2924.19,3.37,15282.57,453.77,2,69924.41,Home,14446.78,390.15,4,7.0,0,0,1,0,1,0.435521,0.155178,1.9927,5094.19,0.027006,14056.63,97.54,1.0,0.0,2.0,35130.72,35130.72,20.9314,232,0.047619,73.26,19807.71,6.4442,0,701,Good
APL00136,45,2.2,0,Bachelor,Widowed,79334.17,6611.18,356.11,20008.98,287.77,3,11920.46,Car,16922.58,7662.78,9,3.3,4,1,0,0,0,0.252211,0.043528,0.150256,5002.24,0.452814,9259.8,851.42,0.142857,0.2,6.0,83607.49,83607.49,24.8192,405,0.075862,37.2287,59325.19,22.9738,0,699,Fair
APL00137,18,9.4,2,Master,Single,38780.17,3231.68,243.02,2979.53,32.1,5,17617.54,Personal,500.0,99.52,12,12.0,2,0,0,0,0,0.076831,0.009933,0.454292,496.59,0.19904,400.48,8.29,0.333333,0.0,2.0,41696.41,13898.8,99.3175,216,4.7,126.7883,35800.64,100.6754,1,729,Good
APL00138,32,11.1,2,Master,Single,74747.18,6228.93,546.38,5469.96,115.67,6,20088.87,Business,11030.37,8515.82,12,23.3,0,1,1,0,1,0.073179,0.01857,0.268758,781.42,0.772034,2514.55,709.65,0.333333,1.0,4.0,81303.74,27101.25,124.5629,384,0.69375,261.4698,69277.22,53.8509,1,713,Good
APL00139,59,21.8,1,High School,Divorced,68811.12,5734.26,835.7,5529.55,68.87,3,39001.27,Car,9172.83,5833.88,9,21.8,0,0,1,0,0,0.080358,0.01201,0.566787,1382.39,0.635996,3338.95,648.21,1.0,0.0,0.5,78839.52,39419.76,242.8331,531,0.506977,242.8331,63281.57,83.2621,1,737,Good
APL00140,50,5.5,0,High School,Single,15981.95,1331.83,1273.29,17043.26,221.45,5,41418.87,Personal,26122.86,7097.75,7,20.3,0,0,2,0,0,1.066407,0.166275,2.591603,2840.54,0.271706,19025.11,1013.96,1.0,0.0,1.0,31261.43,31261.43,53.236,350,0.161765,196.4893,-1061.31,6.0141,0,686,Fair
APL00141,74,13.3,2,Bachelor,Married,25638.05,2136.5,1533.57,16846.19,672.16,1,7416.73,Business,11615.41,986.92,10,4.1,1,0,0,0,0,0.657078,0.314608,0.289286,8423.09,0.084966,10628.49,98.69,0.5,0.0,1.0,44040.89,14680.3,135.0199,740,0.22931,41.6227,8791.86,3.1786,1,714,Good
APL00142,54,1.4,0,Bachelor,Single,118489.22,9874.1,306.89,5068.28,136.65,0,9052.94,Car,13376.45,4607.22,2,12.6,1,1,3,0,0,0.042774,0.013839,0.076403,5068.28,0.344428,8769.23,2303.61,0.25,0.5,4.5,122171.9,122171.9,16.3556,108,0.036842,147.2006,113420.94,72.2583,1,740,Good
APL00143,45,0.3,1,Bachelor,Single,30113.92,2509.49,1068.05,5838.77,64.91,2,17142.96,Personal,15466.19,5989.82,3,24.4,2,0,2,0,0,0.193889,0.025866,0.56927,1946.26,0.387285,9476.37,1996.61,0.333333,0.0,3.0,42930.52,21465.26,3.0938,135,0.010345,251.6317,24275.15,38.6611,1,715,Good
APL00144,35,2.0,1,Bachelor,Married,63820.08,5318.34,82.27,13511.71,208.05,4,32249.41,Home,18396.05,1600.46,1,3.7,0,0,2,0,0,0.211716,0.039119,0.505318,2702.34,0.087,16795.59,1600.46,1.0,0.0,1.0,64807.32,32403.66,22.1277,35,0.105263,40.9362,50308.37,25.5628,1,731,Good
APL00145,31,6.5,0,None,Married,45890.28,3824.19,386.56,25912.19,534.1,5,25569.13,Medical,16866.42,5942.84,11,6.4,2,0,2,0,0,0.564655,0.139664,0.55718,4318.7,0.352347,10923.58,540.26,0.333333,0.0,3.0,50529.0,50529.0,69.7712,341,0.433333,68.6978,19978.09,7.1601,0,701,Good
APL00146,66,3.5,0,Master,Married,18362.5,1530.21,383.47,8464.42,265.5,3,7012.59,Personal,7355.38,5209.74,8,15.8,2,1,0,0,0,0.460962,0.173506,0.381897,2116.1,0.70829,2145.64,651.22,0.2,0.333333,4.0,22964.14,22964.14,34.3634,528,0.07,155.1263,9898.08,5.7635,0,679,Fair
APL00147,73,7.2,2,High School,Married,106729.75,8894.15,9.26,6903.97,120.8,3,16979.9,Home,18192.23,2795.56,10,12.1,2,1,1,0,0,0.064686,0.013582,0.159092,1725.99,0.153668,15396.67,279.56,0.2,0.333333,4.5,106840.87,35613.62,83.3621,730,0.126316,140.0946,99825.78,73.6271,1,732,Good
APL00148,43,1.5,2,Bachelor,Single,21270.95,1772.58,364.65,46644.39,1851.63,5,10883.63,Medical,26668.99,10498.24,5,23.5,0,1,0,0,1,2.192868,1.044596,0.511666,7774.06,0.39365,16170.75,2099.65,0.333333,1.0,3.5,25646.75,8548.92,14.9477,215,0.055556,234.1809,-25373.44,0.9573,0,626,Poor
APL00149,68,3.2,1,Master,Divorced,42808.44,3567.37,185.34,11136.02,263.16,7,14515.34,Education,13401.36,5898.93,2,2.8,0,0,1,0,0,0.260136,0.073769,0.339077,1392.0,0.440174,7502.43,2949.46,1.0,0.0,0.5,45032.52,22516.26,34.1264,136,0.061538,29.8606,31672.42,13.5559,1,709,Good
APL00150,28,0.3,0,None,Married,59157.32,4929.78,865.98,18272.36,620.81,6,28693.03,Home,23803.13,7331.64,13,22.7,1,1,1,1,0,0.308877,0.125931,0.485029,2610.34,0.308012,16471.49,563.97,0.25,0.5,6.5,69549.08,69549.08,3.2964,364,0.025,249.427,40884.96,7.9409,0,683,Fair
APL00151,49,20.8,2,PhD,Married,41786.25,3482.19,157.81,4249.35,44.74,4,27162.51,Education,18865.39,7149.57,8,20.5,4,1,1,0,0,0.101693,0.012848,0.650035,849.87,0.378978,11715.82,893.7,0.142857,0.2,6.5,43679.97,14559.99,221.3192,392,0.630303,218.1271,37536.9,77.8317,0,693,Fair
APL00152,44,1.8,2,Bachelor,Divorced,73480.74,6123.4,801.52,36484.1,1198.53,7,14654.12,Business,9070.17,2104.76,12,23.2,2,0,5,0,1,0.496512,0.195729,0.199428,4560.51,0.232053,6965.41,175.4,0.333333,0.0,6.0,83098.98,27699.66,20.1686,528,0.064286,259.9512,36996.64,5.1091,1,708,Good
APL00153,73,5.5,2,High School,Single,81631.01,6802.58,417.92,18122.62,386.89,2,19095.58,Business,11157.78,5737.23,7,21.9,2,0,0,0,0,0.222007,0.056874,0.233926,6040.87,0.514191,5420.55,819.6,0.333333,0.0,2.0,86646.05,28882.02,62.2049,511,0.096491,247.6885,63508.39,17.5827,1,732,Good
APL00154,40,5.4,1,PhD,Single,74362.65,6196.89,278.44,33275.79,1125.64,5,57191.88,Car,7832.39,4616.54,13,13.1,2,1,2,0,0,0.44748,0.181646,0.769094,5545.96,0.589417,3215.85,355.12,0.2,0.333333,5.0,77703.93,38851.96,60.5703,520,0.225,146.9391,41086.86,5.5052,0,696,Fair
APL00155,28,2.5,0,Master,Single,48540.86,4045.07,549.38,23646.91,393.59,1,18465.19,Business,13529.06,2769.37,11,21.2,2,0,3,1,0,0.487155,0.097301,0.380405,11823.46,0.204698,10759.69,251.76,0.333333,0.0,6.5,55133.42,55133.42,26.9755,308,0.208333,228.7519,24893.95,10.2774,0,677,Fair
APL00156,62,0.6,1,Bachelor,Married,53441.76,4453.48,60.41,10067.77,166.27,3,7901.82,Medical,10188.84,681.54,6,22.0,1,0,3,1,0,0.188388,0.037335,0.147859,2516.94,0.066891,9507.3,113.59,0.5,0.0,5.5,54166.68,27083.34,6.5318,372,0.013043,239.5001,43373.99,26.7846,1,711,Good
APL00157,51,11.0,2,Bachelor,Married,83089.25,6924.1,647.93,7138.74,203.83,5,17850.79,Business,3807.01,2118.35,9,18.9,2,1,0,0,0,0.085917,0.029438,0.214839,1189.79,0.556434,1688.66,235.37,0.2,0.333333,4.0,90864.41,30288.14,124.6045,459,0.314286,214.0932,75950.51,33.97,1,721,Good
APL00158,70,0.1,2,High School,Single,22724.32,1893.69,291.88,18517.85,225.77,1,17601.05,Personal,18078.34,4676.64,11,5.2,0,3,0,0,0,0.814891,0.119222,0.774547,9258.92,0.258687,13401.7,425.15,0.142857,3.0,6.0,26226.88,8742.29,1.0031,770,0.001852,52.1624,4206.47,8.3877,0,657,Fair
